"cov","out","hour","data_type","lwr","pe","upr"
"Süddeutsche
Zeitung","
Die Welt",39,"Effect of a structural 2 article point attention increase at hour 0",0.282884223745277,0.419481940268547,0.541041022850382
"Süddeutsche
Zeitung","
Die Welt",40,"Effect of a one time 2 article increase at hour 0",0.0489404465464982,0.0720481511346365,0.0933069056629237
"Süddeutsche
Zeitung","
Die Welt",40,"Effect of a structural 2 article point attention increase at hour 0",0.28909544378429,0.427333612852739,0.550979817175944
"Süddeutsche
Zeitung","
Die Welt",41,"Effect of a one time 2 article increase at hour 0",0.0487769495637012,0.0722166833411655,0.0935177691647668
"Süddeutsche
Zeitung","
Die Welt",41,"Effect of a structural 2 article point attention increase at hour 0",0.294040145159201,0.43387857663468,0.559244976242404
"Süddeutsche
Zeitung","
Die Welt",42,"Effect of a one time 2 article increase at hour 0",0.0509832530413137,0.0745082313971779,0.0959643108966586
"Süddeutsche
Zeitung","
Die Welt",42,"Effect of a structural 2 article point attention increase at hour 0",0.300245462872311,0.441405510734817,0.568287478255715
"Süddeutsche
Zeitung","
Die Welt",43,"Effect of a one time 2 article increase at hour 0",0.0511885898002546,0.0751287855693688,0.0967902953146291
"Süddeutsche
Zeitung","
Die Welt",43,"Effect of a structural 2 article point attention increase at hour 0",0.305500978395913,0.448083288062455,0.576359692091242
"Süddeutsche
Zeitung","
Die Welt",44,"Effect of a one time 2 article increase at hour 0",0.0501434542965762,0.0745310930312373,0.0961521703708001
"Süddeutsche
Zeitung","
Die Welt",44,"Effect of a structural 2 article point attention increase at hour 0",0.308715707875829,0.452842090239018,0.582166591290414
"Süddeutsche
Zeitung","
Die Welt",45,"Effect of a one time 2 article increase at hour 0",0.0508887006362915,0.075279370995867,0.0972458691836027
"Süddeutsche
Zeitung","
Die Welt",45,"Effect of a structural 2 article point attention increase at hour 0",0.31197443836269,0.457285051464486,0.587743547960549
"Süddeutsche
Zeitung","
Die Welt",46,"Effect of a one time 2 article increase at hour 0",0.0513422832832742,0.0758515624060423,0.0977045830090102
"Süddeutsche
Zeitung","
Die Welt",46,"Effect of a structural 2 article point attention increase at hour 0",0.315007082946486,0.461299937843291,0.592500499155269
"Süddeutsche
Zeitung","
Die Welt",47,"Effect of a one time 2 article increase at hour 0",0.0527991599108448,0.0775715923482228,0.0999859947593333
"Süddeutsche
Zeitung","
Die Welt",47,"Effect of a structural 2 article point attention increase at hour 0",0.318816415165254,0.466063385907376,0.598351929279714
"Süddeutsche
Zeitung","
Die Welt",48,"Effect of a one time 2 article increase at hour 0",0.0525664357121838,0.0773416923480188,0.100003278619038
"Süddeutsche
Zeitung","
Die Welt",48,"Effect of a structural 2 article point attention increase at hour 0",0.321583327787567,0.469523956592537,0.60288352819357
"Süddeutsche
Zeitung","
Die Welt",49,"Effect of a one time 2 article increase at hour 0",0.0539859257974165,0.0790258131833108,0.101620292689398
"Süddeutsche
Zeitung","
Die Welt",49,"Effect of a structural 2 article point attention increase at hour 0",0.324978818112637,0.47366231942326,0.607763895961442
"Süddeutsche
Zeitung","
Die Welt",50,"Effect of a one time 2 article increase at hour 0",0.0547530093368214,0.080208434331297,0.103310640986631
"Süddeutsche
Zeitung","
Die Welt",50,"Effect of a structural 2 article point attention increase at hour 0",0.328314850903892,0.477926485792419,0.613059621956112
"Süddeutsche
Zeitung","
Die Welt",51,"Effect of a one time 2 article increase at hour 0",0.0548909792830574,0.0805945651817759,0.103914901241291
"Süddeutsche
Zeitung","
Die Welt",51,"Effect of a structural 2 article point attention increase at hour 0",0.331009704762724,0.481549036507704,0.617670115139221
"Süddeutsche
Zeitung","
Die Welt",52,"Effect of a one time 2 article increase at hour 0",0.0556624299778419,0.0817618511044444,0.105649369400536
"Süddeutsche
Zeitung","
Die Welt",52,"Effect of a structural 2 article point attention increase at hour 0",0.333754572397671,0.485359937109228,0.622777428495627
"Süddeutsche
Zeitung","
Die Welt",53,"Effect of a one time 2 article increase at hour 0",0.0549098436886797,0.081385431390562,0.105373020674862
"Süddeutsche
Zeitung","
Die Welt",53,"Effect of a structural 2 article point attention increase at hour 0",0.335050012334471,0.487810356606364,0.626314787397449
"Süddeutsche
Zeitung","
Die Welt",54,"Effect of a one time 2 article increase at hour 0",0.05559311063647,0.0822712327258519,0.106322362995747
"Süddeutsche
Zeitung","
Die Welt",54,"Effect of a structural 2 article point attention increase at hour 0",0.336560059935471,0.49037455178875,0.629753721575858
"Süddeutsche
Zeitung","
Die Welt",55,"Effect of a one time 2 article increase at hour 0",0.0555325320360525,0.0824063670587567,0.106630373488091
"Süddeutsche
Zeitung","
Die Welt",55,"Effect of a structural 2 article point attention increase at hour 0",0.337510668158533,0.4922981136264,0.632488106332801
"Süddeutsche
Zeitung","
Die Welt",56,"Effect of a one time 2 article increase at hour 0",0.056286207896542,0.0833005440156762,0.107612598503901
"Süddeutsche
Zeitung","
Die Welt",56,"Effect of a structural 2 article point attention increase at hour 0",0.338755822266796,0.494395541765608,0.635259908861705
"Süddeutsche
Zeitung","
Die Welt",57,"Effect of a one time 2 article increase at hour 0",0.0564846267042591,0.0836838465083372,0.10817162996543
"Süddeutsche
Zeitung","
Die Welt",57,"Effect of a structural 2 article point attention increase at hour 0",0.339711738605117,0.496144455355596,0.637661348524221
"Süddeutsche
Zeitung","
Die Welt",58,"Effect of a one time 2 article increase at hour 0",0.0565198169541605,0.0837648037509466,0.108167669164965
"Süddeutsche
Zeitung","
Die Welt",58,"Effect of a structural 2 article point attention increase at hour 0",0.340294684837235,0.497335352371221,0.639228737436328
"Süddeutsche
Zeitung","
Die Welt",59,"Effect of a one time 2 article increase at hour 0",0.0569605869234686,0.0845384829210301,0.109147890724485
"Süddeutsche
Zeitung","
Die Welt",59,"Effect of a structural 2 article point attention increase at hour 0",0.340948169320838,0.498725823872741,0.641046097215411
"Süddeutsche
Zeitung","
Die Welt",60,"Effect of a one time 2 article increase at hour 0",0.05702259140942,0.0847049303189791,0.109441305781539
"Süddeutsche
Zeitung","
Die Welt",60,"Effect of a structural 2 article point attention increase at hour 0",0.341307905054878,0.4997037660306,0.64241964936877
"Süddeutsche
Zeitung","
Die Zeit",1,"Effect of a one time 2 article increase at hour 0",-0.00809266461239533,-0.00573454308998922,-0.0024243728583031
"Süddeutsche
Zeitung","
Die Zeit",1,"Effect of a structural 2 article point attention increase at hour 0",-0.00809266461239533,-0.00573454308998922,-0.0024243728583031
"Süddeutsche
Zeitung","
Die Zeit",2,"Effect of a one time 2 article increase at hour 0",-0.0145653183447024,-0.010916212909191,-0.0059603432623373
"Süddeutsche
Zeitung","
Die Zeit",2,"Effect of a structural 2 article point attention increase at hour 0",-0.0214556464504519,-0.0157987683243831,-0.00802452425147603
"Süddeutsche
Zeitung","
Die Zeit",3,"Effect of a one time 2 article increase at hour 0",-0.0125474579768943,-0.00845362511693781,-0.00193144149255609
"Süddeutsche
Zeitung","
Die Zeit",3,"Effect of a structural 2 article point attention increase at hour 0",-0.030827555835219,-0.0219137558320499,-0.00876739024577916
"Süddeutsche
Zeitung","
Die Zeit",4,"Effect of a one time 2 article increase at hour 0",-0.00750964880452654,-0.00317149012802809,0.00397080507027603
"Süddeutsche
Zeitung","
Die Zeit",4,"Effect of a structural 2 article point attention increase at hour 0",-0.0337499678894025,-0.0218253193622456,-0.0034942574258107
"Süddeutsche
Zeitung","
Die Zeit",5,"Effect of a one time 2 article increase at hour 0",-0.00608990464022507,-0.000529017375389351,0.00658306766282446
"Süddeutsche
Zeitung","
Die Zeit",5,"Effect of a structural 2 article point attention increase at hour 0",-0.0347900995043601,-0.0190837779068421,0.00362705655330749
"Süddeutsche
Zeitung","
Die Zeit",6,"Effect of a one time 2 article increase at hour 0",-0.0177254808424847,-0.0102789937565003,-0.00168356938350056
"Süddeutsche
Zeitung","
Die Zeit",6,"Effect of a structural 2 article point attention increase at hour 0",-0.0473417570468582,-0.0265221035255445,0.00140931693170642
"Süddeutsche
Zeitung","
Die Zeit",7,"Effect of a one time 2 article increase at hour 0",-0.00901434424576841,-0.00201121795471804,0.00606171307296322
"Süddeutsche
Zeitung","
Die Zeit",7,"Effect of a structural 2 article point attention increase at hour 0",-0.0493912342615465,-0.0246461505739229,0.00722447441561293
"Süddeutsche
Zeitung","
Die Zeit",8,"Effect of a one time 2 article increase at hour 0",-0.0102401602023225,-0.00190911229698454,0.00733063076993545
"Süddeutsche
Zeitung","
Die Zeit",8,"Effect of a structural 2 article point attention increase at hour 0",-0.0524096022315157,-0.02298723802029,0.0134217475160739
"Süddeutsche
Zeitung","
Die Zeit",9,"Effect of a one time 2 article increase at hour 0",-0.0144429961420017,-0.00379803797196976,0.00618244580396321
"Süddeutsche
Zeitung","
Die Zeit",9,"Effect of a structural 2 article point attention increase at hour 0",-0.059120158806322,-0.023401154393057,0.0176225638951179
"Süddeutsche
Zeitung","
Die Zeit",10,"Effect of a one time 2 article increase at hour 0",-0.0191966321108301,-0.00784409255780316,0.00431638844177695
"Süddeutsche
Zeitung","
Die Zeit",10,"Effect of a structural 2 article point attention increase at hour 0",-0.069628308803136,-0.0278213340720285,0.0193319562689456
"Süddeutsche
Zeitung","
Die Zeit",11,"Effect of a one time 2 article increase at hour 0",-0.0185031138155495,-0.00748471971721598,0.00573149459168221
"Süddeutsche
Zeitung","
Die Zeit",11,"Effect of a structural 2 article point attention increase at hour 0",-0.0779851588408646,-0.0312994133619897,0.0221585364951169
"Süddeutsche
Zeitung","
Die Zeit",12,"Effect of a one time 2 article increase at hour 0",-0.0158051434621833,-0.004739640089786,0.00783914926206974
"Süddeutsche
Zeitung","
Die Zeit",12,"Effect of a structural 2 article point attention increase at hour 0",-0.0824587572594787,-0.0315536505259692,0.0266685602825683
"Süddeutsche
Zeitung","
Die Zeit",13,"Effect of a one time 2 article increase at hour 0",-0.0153446168122493,-0.00477027415447917,0.00915928732650362
"Süddeutsche
Zeitung","
Die Zeit",13,"Effect of a structural 2 article point attention increase at hour 0",-0.0858182561764699,-0.0317842519270294,0.0318813837318496
"Süddeutsche
Zeitung","
Die Zeit",14,"Effect of a one time 2 article increase at hour 0",-0.0120238831883556,0.000167281380115236,0.0154183780232457
"Süddeutsche
Zeitung","
Die Zeit",14,"Effect of a structural 2 article point attention increase at hour 0",-0.0854035801091372,-0.0270508323652211,0.0426015641311005
"Süddeutsche
Zeitung","
Die Zeit",15,"Effect of a one time 2 article increase at hour 0",-0.010649797404531,0.00124031080705156,0.0153646706284909
"Süddeutsche
Zeitung","
Die Zeit",15,"Effect of a structural 2 article point attention increase at hour 0",-0.0836649588770976,-0.0219195494422897,0.0517199907268309
"Süddeutsche
Zeitung","
Die Zeit",16,"Effect of a one time 2 article increase at hour 0",-0.0106802254119857,-0.000548976589117567,0.0162007927213066
"Süddeutsche
Zeitung","
Die Zeit",16,"Effect of a structural 2 article point attention increase at hour 0",-0.0821408984328969,-0.0192614626720835,0.0603935278842286
"Süddeutsche
Zeitung","
Die Zeit",17,"Effect of a one time 2 article increase at hour 0",-0.0181924530606671,-0.00637179867736548,0.0106241524834134
"Süddeutsche
Zeitung","
Die Zeit",17,"Effect of a structural 2 article point attention increase at hour 0",-0.0882831816440576,-0.0227553891079658,0.0622378561946728
"Süddeutsche
Zeitung","
Die Zeit",18,"Effect of a one time 2 article increase at hour 0",-0.0218219089260464,-0.00845391587502953,0.00904246984577184
"Süddeutsche
Zeitung","
Die Zeit",18,"Effect of a structural 2 article point attention increase at hour 0",-0.0971612658878818,-0.0278311659427067,0.0621986269445151
"Süddeutsche
Zeitung","
Die Zeit",19,"Effect of a one time 2 article increase at hour 0",-0.0181419084367929,-0.00535407173034508,0.0120794936070501
"Süddeutsche
Zeitung","
Die Zeit",19,"Effect of a structural 2 article point attention increase at hour 0",-0.10105211019268,-0.0290494182290681,0.0652024678273746
"Süddeutsche
Zeitung","
Die Zeit",20,"Effect of a one time 2 article increase at hour 0",-0.0193894866360728,-0.00469463693363836,0.0124750435826189
"Süddeutsche
Zeitung","
Die Zeit",20,"Effect of a structural 2 article point attention increase at hour 0",-0.105575130517773,-0.0293918434708569,0.0681933564874468
"Süddeutsche
Zeitung","
Die Zeit",21,"Effect of a one time 2 article increase at hour 0",-0.0178579960177534,-0.00184928539018414,0.0171156222247213
"Süddeutsche
Zeitung","
Die Zeit",21,"Effect of a structural 2 article point attention increase at hour 0",-0.107897373356749,-0.0268588902418267,0.0753705584100676
"Süddeutsche
Zeitung","
Die Zeit",22,"Effect of a one time 2 article increase at hour 0",-0.0179786801811338,-0.00146315934208663,0.0179004033788743
"Süddeutsche
Zeitung","
Die Zeit",22,"Effect of a structural 2 article point attention increase at hour 0",-0.110001682275724,-0.0243446859965151,0.0822400755660993
"Süddeutsche
Zeitung","
Die Zeit",23,"Effect of a one time 2 article increase at hour 0",-0.0167182936358455,9.83415030817447e-05,0.0216244509553587
"Süddeutsche
Zeitung","
Die Zeit",23,"Effect of a structural 2 article point attention increase at hour 0",-0.11042983099984,-0.020580270878057,0.0918575975195932
